sort2,sort1,species,replicate,tag_ID,site,age,date,year,segment,node_below,node_above,plant_status,use_status,stem_weight,leaf_weight,root_weight,diameter_1,diameter_2,diameter_3,diameter_ave,total_stem_weight,total_leaf_weight,total_plant_weight,height,notes
3057,,EPMI,808,EPMI_808,Waratah2003,9,28-Jun-12,2012,4,3,4,alive,,,,,,,,,,,,,
1057,,EPMI,808,EPMI_808,Waratah2003,9,23-May-13,2013,4,3,4,alive,,17.3,30,,1.07,,,1.07,17.3,30,47.3,,
3058,,GRBU,801,GRBU_801,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,8.77,8.56,8.68,8.67,,,,910,
1058,,GRBU,801,GRBU_801,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,15210,0,,9,9,9,9,19400.8,3522.2,22923,970,"decreased basal diameter, but still possibly too big"
3059,,GRBU,801,GRBU_801,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,3.37,,,3.37,,,,,
1059,,GRBU,801,GRBU_801,Waratah2003,9,21-May-13,2013,2,1,2,alive,,3368.3,2035.6,,4.03,,,4.03,4190.8,3522.2,7713,,
3060,,GRBU,801,GRBU_801,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,,,,,,,,,
1060,,GRBU,801,GRBU_801,Waratah2003,9,21-May-13,2013,3,2,3,alive,,687.9,1129.1,,2.79,,,2.79,822.5,1486.6,2309.1,,
3061,,GRBU,801,GRBU_801,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1061,,GRBU,801,GRBU_801,Waratah2003,9,21-May-13,2013,4,3,4,alive,,134.6,357.5,,1.41,,,1.41,134.6,357.5,492.1,,
1062,,GRBU,801,GRBU_801,Waratah2003,9,21-May-13,2013,shed,,,alive,,4221.4,23.9,,,,,,,,,,
3063,,GRBU,802,GRBU_802,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,10.5,10.19,10.34,10.34,,,,875,
1063,,GRBU,802,GRBU_802,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,36760,3395.4,,11.92,12.15,12.08,12.05,52815.1,16533,69348.1,1040,
3064,,GRBU,802,GRBU_802,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,5.94,,,5.94,,,,,
1064,,GRBU,802,GRBU_802,Waratah2003,9,17-May-13,2013,2,1,2,alive,,14200,10331,,6.92,,,6.92,16055.1,13137.6,29192.7,,
3065,,GRBU,802,GRBU_802,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,1.78,,,1.78,,,,,
1065,,GRBU,802,GRBU_802,Waratah2003,9,17-May-13,2013,3,2,3,alive,,1108.6,1153.4,,2.71,,,2.71,1855.1,2806.6,4661.7,,
3066,,GRBU,802,GRBU_802,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,1.5,,,1.5,,,,,
1066,,GRBU,802,GRBU_802,Waratah2003,9,17-May-13,2013,4,3,4,alive,,589.8,1062,,2.47,,,2.47,746.5,1653.2,2399.7,,
3067,,GRBU,802,GRBU_802,Waratah2003,9,15-May-12,2012,5,4,5,alive,,,,,,,,,,,,,
1067,,GRBU,802,GRBU_802,Waratah2003,9,17-May-13,2013,5,4,5,alive,,156.7,591.2,,1.5,,,1.5,156.7,591.2,747.9,,
1068,,GRBU,802,GRBU_802,Waratah2003,9,17-May-13,2013,shed,,,alive,,1904.2,,,,,,,,,,,
3069,,GRBU,803,GRBU_803,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,6.34,6.36,6.27,6.32,,,,855,
1069,,GRBU,803,GRBU_803,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,16770,3707.9,,7.35,7.34,7.31,7.33,21962.4,9264.2,31226.6,950,
3070,,GRBU,803,GRBU_803,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,2.43,,,2.43,,,,,
1070,,GRBU,803,GRBU_803,Waratah2003,9,21-May-13,2013,2,1,2,alive,,1768.2,1635.4,,3.94,,,3.94,5192.4,5556.3,10748.7,,
3071,,GRBU,803,GRBU_803,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,3.36,,,3.36,,,,,
1071,,GRBU,803,GRBU_803,Waratah2003,9,21-May-13,2013,3,2,3,alive,,3073.7,3301.6,,4.42,,,4.42,3424.2,3920.9,7345.1,,
3072,,GRBU,803,GRBU_803,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1072,,GRBU,803,GRBU_803,Waratah2003,9,21-May-13,2013,4,3,4,alive,,350.5,619.3,,1.91,,,1.91,350.5,619.3,969.8,,
1073,,GRBU,803,GRBU_803,Waratah2003,9,21-May-13,2013,shed,,,alive,,1342.5,,,,,,,,,,,
3074,,GRBU,804,GRBU_804,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,8.8,8.61,8.47,8.63,,,,1020,
1074,,GRBU,804,GRBU_804,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,28290,4573.8,,9.17,9.11,9.2,9.16,31396.7,6510.7,37907.4,1040,
3075,,GRBU,804,GRBU_804,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,3.48,,,3.48,,,,,
1075,,GRBU,804,GRBU_804,Waratah2003,9,21-May-13,2013,2,1,2,alive,,2591.6,917.6,,3.85,,,3.85,3106.7,1936.9,5043.6,,
3076,,GRBU,804,GRBU_804,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,1.47,,,1.47,,,,,
1076,,GRBU,804,GRBU_804,Waratah2003,9,21-May-13,2013,3,2,3,alive,,430,715.8,,2.41,,,2.41,515.1,1019.3,1534.4,,
3077,,GRBU,804,GRBU_804,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1077,,GRBU,804,GRBU_804,Waratah2003,9,21-May-13,2013,4,3,4,alive,,85.1,303.5,,1.3,,,1.3,85.1,303.5,388.6,,
1078,,GRBU,804,GRBU_804,Waratah2003,9,21-May-13,2013,shed,,,alive,,895,,,,,,,,,,,
3079,,GRBU,805,GRBU_805,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,8.36,8.57,8.28,8.4,,,,805,
1079,,GRBU,805,GRBU_805,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,14870,3285.7,,8.82,8.85,8.91,8.86,19413.2,7352.9,26766.1,840,
3080,,GRBU,805,GRBU_805,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,4.13,,,4.13,,,,,
1080,,GRBU,805,GRBU_805,Waratah2003,9,21-May-13,2013,2,1,2,alive,,3450,2026.2,,4.39,,,4.39,4543.2,4067.2,8610.4,,
3081,,GRBU,805,GRBU_805,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,1.4,,,1.4,,,,,
1081,,GRBU,805,GRBU_805,Waratah2003,9,21-May-13,2013,3,2,3,alive,,1029.3,1795,,2.04,,,2.04,1093.2,2041,3134.2,,
3082,,GRBU,805,GRBU_805,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1082,,GRBU,805,GRBU_805,Waratah2003,9,21-May-13,2013,4,3,4,alive,,63.9,246,,1.24,,,1.24,63.9,246,309.9,,
1083,,GRBU,805,GRBU_805,Waratah2003,9,21-May-13,2013,shed,,,alive,,880.1,,,,,,,,,,,
3084,,GRBU,806,GRBU_806,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,11.38,11.72,11.54,11.55,,,,897,
1084,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,5249,0,,13.04,12.96,13.03,13.01,50787.2,18246.2,69033.4,945,check leaf weight (missing)
3085,,GRBU,806,GRBU_806,Waratah2003,9,15-May-12,2012,1.2,1,9,alive,,,,,7.1,,,7.1,,,,,
1085,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,1.2,1,9,alive,,18000,9203.8,,8.68,,,8.68,18000,9203.8,27203.8,,
3086,,GRBU,806,GRBU_806,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,8.81,,,8.81,,,,,
1086,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,2,1,2,alive,,19370,1822.2,,10.06,,,10.06,27538.2,9042.4,36580.6,,
3087,,GRBU,806,GRBU_806,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,4.47,,,4.47,,,,,
1087,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,3,2,3,alive,,6480,5009.1,,5.85,,,5.85,8168.2,7220.2,15388.4,,
3088,,GRBU,806,GRBU_806,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,2.69,,,2.69,,,,,
1088,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,4,3,4,alive,,1401.2,1773.7,,3.71,,,3.71,1688.2,2211.1,3899.3,,
3089,,GRBU,806,GRBU_806,Waratah2003,9,15-May-12,2012,5,4,5,alive,,,,,,,,,,,,,
1089,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,5,4,5,alive,,287,437.4,,2.18,,,2.18,287,437.4,724.4,,
1090,,GRBU,806,GRBU_806,Waratah2003,9,17-May-13,2013,shed,,,alive,,5536.7,,,,,,,,,,,
3091,,GRBU,807,GRBU_807,Waratah2003,9,15-May-12,2012,1,0,1,alive,use,,,,7.97,8.07,8.02,8.02,,,,780,
1091,,GRBU,807,GRBU_807,Waratah2003,9,23-May-13,2013,1,0,1,alive,use,17490,3027.7,,9.34,9.03,8.86,9.08,27796.9,9323.9,37120.8,840,
3092,,GRBU,807,GRBU_807,Waratah2003,9,15-May-12,2012,2,1,2,alive,,,,,4.42,,,4.42,,,,,
1092,,GRBU,807,GRBU_807,Waratah2003,9,23-May-13,2013,2,1,2,alive,,8800,3950.2,,5.82,,,5.82,10306.9,6296.2,16603.1,,
3093,,GRBU,807,GRBU_807,Waratah2003,9,15-May-12,2012,3,2,3,alive,,,,,1.67,,,1.67,,,,,
1093,,GRBU,807,GRBU_807,Waratah2003,9,23-May-13,2013,3,2,3,alive,,910.5,1358.9,,3.08,,,3.08,1506.9,2346,3852.9,,
3094,,GRBU,807,GRBU_807,Waratah2003,9,15-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1094,,GRBU,807,GRBU_807,Waratah2003,9,23-May-13,2013,4,3,4,alive,,596.4,987.1,,1.98,,,1.98,596.4,987.1,1583.5,,
1095,,GRBU,807,GRBU_807,Waratah2003,9,23-May-13,2013,shed,,,alive,,379.1,,,,,,,,,,,
3096,,GRSP,801,GRSP_801,Waratah2003,9,11-May-12,2012,1,0,1,alive,use,,,,7.79,7.79,7.87,7.82,,,,670,
1096,,GRSP,801,GRSP_801,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,13670,6302.9,,9.25,9.11,9.18,9.18,19803.5,12919.4,32722.9,730,
3097,,GRSP,801,GRSP_801,Waratah2003,9,11-May-12,2012,2,1,2,alive,,,,,3.43,,,3.43,,,,,
1097,,GRSP,801,GRSP_801,Waratah2003,9,21-May-13,2013,2,1,2,alive,,5500,5155.4,,4.99,,,4.99,6133.5,6616.5,12750,,
3098,,GRSP,801,GRSP_801,Waratah2003,9,11-May-12,2012,3,2,3,alive,,,,,,,,,,,,,
1098,,GRSP,801,GRSP_801,Waratah2003,9,21-May-13,2013,3,2,3,alive,,556.1,1246.7,,1.89,,,1.89,633.5,1461.1,2094.6,,
3099,,GRSP,801,GRSP_801,Waratah2003,9,11-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1099,,GRSP,801,GRSP_801,Waratah2003,9,21-May-13,2013,4,3,4,alive,,77.4,214.4,,1.13,,,1.13,77.4,214.4,291.8,,
1100,,GRSP,801,GRSP_801,Waratah2003,9,21-May-13,2013,shed,,,alive,,263.6,,,,,,,,,,,
3101,,GRSP,802,GRSP_802,Waratah2003,9,11-May-12,2012,1,0,1,alive,use,,,,7.29,7.57,7.58,7.48,,,,590,
1101,,GRSP,802,GRSP_802,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,15070,4701.2,,8.01,7.95,8.02,7.99,19613.4,9244.8,28858.2,560,
3102,,GRSP,802,GRSP_802,Waratah2003,9,11-May-12,2012,2,1,2,alive,,,,,3.55,,,3.55,,,,,
1102,,GRSP,802,GRSP_802,Waratah2003,9,21-May-13,2013,2,1,2,alive,,3430,2434.1,,4.14,,,4.14,4543.4,4543.6,9087,,
3103,,GRSP,802,GRSP_802,Waratah2003,9,11-May-12,2012,3,2,3,alive,,,,,1.9,,,1.9,,,,,
1103,,GRSP,802,GRSP_802,Waratah2003,9,21-May-13,2013,3,2,3,alive,,925.2,1746.1,,2.43,,,2.43,1113.4,2109.5,3222.9,,
3104,,GRSP,802,GRSP_802,Waratah2003,9,11-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1104,,GRSP,802,GRSP_802,Waratah2003,9,21-May-13,2013,4,3,4,alive,,188.2,363.4,,1.32,,,1.32,188.2,363.4,551.6,,
1105,,GRSP,802,GRSP_802,Waratah2003,9,21-May-13,2013,shed,,,alive,,2946.9,,,,,,,,,,,
3106,,GRSP,803,GRSP_803,Waratah2003,9,11-May-12,2012,1,0,1,alive,use,,,,6.61,6.63,6.57,6.6,,,,615,
1106,,GRSP,803,GRSP_803,Waratah2003,9,21-May-13,2013,1,0,1,alive,use,14230,4282.5,,7.38,7.35,7.35,7.36,20353,11796,32149,660,
3107,,GRSP,803,GRSP_803,Waratah2003,9,11-May-12,2012,2,1,2,alive,,,,,3.63,,,3.63,,,,,
1107,,GRSP,803,GRSP_803,Waratah2003,9,21-May-13,2013,2,1,2,alive,,5190,5839.8,,4.54,,,4.54,6123,7513.5,13636.5,,
3108,,GRSP,803,GRSP_803,Waratah2003,9,11-May-12,2012,3,2,3,alive,,,,,2,,,2,,,,,
1108,,GRSP,803,GRSP_803,Waratah2003,9,21-May-13,2013,3,2,3,alive,,810.4,1332,,2.72,,,2.72,933,1673.7,2606.7,,
3109,,GRSP,803,GRSP_803,Waratah2003,9,11-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1109,,GRSP,803,GRSP_803,Waratah2003,9,21-May-13,2013,4,3,4,alive,,122.6,341.7,,1.17,,,1.17,122.6,341.7,464.3,,
1110,,GRSP,803,GRSP_803,Waratah2003,9,21-May-13,2013,shed,,,alive,,816.5,,,,,,,,,,,
3111,,GRSP,804,GRSP_804,Waratah2003,9,17-May-12,2012,1,0,1,alive,use,,,,6.85,7.13,7.06,7.01,,,,600,
1111,,GRSP,804,GRSP_804,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,14664.6,2853.3,,7.77,7.78,8.06,7.87,22373.1,6961.4,29334.5,620,
3112,,GRSP,804,GRSP_804,Waratah2003,9,17-May-12,2012,2,1,2,alive,,,,,4.62,,,4.62,,,,,
1112,,GRSP,804,GRSP_804,Waratah2003,9,17-May-13,2013,2,1,2,alive,,5900,2071.9,,5.31,,,5.31,7708.5,4108.1,11816.6,,
3113,,GRSP,804,GRSP_804,Waratah2003,9,17-May-12,2012,3,2,3,alive,,,,,2.2,,,2.2,,,,,
1113,,GRSP,804,GRSP_804,Waratah2003,9,17-May-13,2013,3,2,3,alive,,670.8,919.3,,2.62,,,2.62,681,973,1654,,
3114,,GRSP,804,GRSP_804,Waratah2003,9,17-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1114,,GRSP,804,GRSP_804,Waratah2003,9,17-May-13,2013,4,3,4,alive,,10.2,53.7,,1.02,,,1.02,10.2,53.7,63.9,,
3115,,GRSP,804,GRSP_804,Waratah2003,9,17-May-12,2012,1.1.2,2,13,alive,,,,,2.22,,,2.22,,,,,
1115,,GRSP,804,GRSP_804,Waratah2003,9,17-May-13,2013,1.1.2,2,13,alive,,1127.5,1063.2,,2.94,,,2.94,1127.5,1063.2,2190.7,,
1116,,GRSP,804,GRSP_804,Waratah2003,9,17-May-13,2013,shed,,,alive,,619.6,,,,,,,,,,,
3117,,GRSP,805,GRSP_805,Waratah2003,9,17-May-12,2012,1,0,1,alive,use,,,,11.31,11.38,11.12,11.27,,,,810,
1117,,GRSP,805,GRSP_805,Waratah2003,9,16-May-13,2013,1,0,1,alive,use,34760,16139.6,,11.96,11.84,11.82,11.87,55549.5,32436.1,87985.6,845,
3118,,GRSP,805,GRSP_805,Waratah2003,9,17-May-12,2012,2,1,2,alive,,,,,5.84,,,5.84,,,,,
1118,,GRSP,805,GRSP_805,Waratah2003,9,16-May-13,2013,2,1,2,alive,,16590,11098.4,,7.61,,,7.61,20789.5,16296.5,37086,,
3119,,GRSP,805,GRSP_805,Waratah2003,9,17-May-12,2012,3,2,3,alive,,,,,3.05,,,3.05,,,,,
1119,,GRSP,805,GRSP_805,Waratah2003,9,16-May-13,2013,3,2,3,alive,,4100,4868.3,,3.91,,,3.91,4199.5,5198.1,9397.6,,
3120,,GRSP,805,GRSP_805,Waratah2003,9,17-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1120,,GRSP,805,GRSP_805,Waratah2003,9,16-May-13,2013,4,3,4,alive,,99.5,329.8,,1.12,,,1.12,99.5,329.8,429.3,,
1121,,GRSP,805,GRSP_805,Waratah2003,9,16-May-13,2013,shed,,,alive,,475.9,,,,,,,,,,,
3122,,GRSP,806,GRSP_806,Waratah2003,9,17-May-12,2012,1,0,1,alive,use,,,,6.3,5.99,6.23,6.17,,,,760,
1122,,GRSP,806,GRSP_806,Waratah2003,9,16-May-13,2013,1,0,1,alive,use,11306.7,756.6,,6.64,6.96,6.62,6.74,14080.5,3486.7,17567.2,695,
3123,,GRSP,806,GRSP_806,Waratah2003,9,17-May-12,2012,2,1,2,alive,,,,,3.49,,,3.49,,,,,
1123,,GRSP,806,GRSP_806,Waratah2003,9,16-May-13,2013,2,1,2,alive,,2704.2,2458.1,,3.8,,,3.8,2773.8,2730.1,5503.9,,
3124,,GRSP,806,GRSP_806,Waratah2003,9,17-May-12,2012,3,2,3,alive,,,,,,,,,,,,,
1124,,GRSP,806,GRSP_806,Waratah2003,9,16-May-13,2013,3,2,3,alive,,69.6,272,,0.96,,,0.96,69.6,272,341.6,,
1125,,GRSP,806,GRSP_806,Waratah2003,9,16-May-13,2013,shed,,,alive,,748.8,,,,,,,,,,,
3126,,GRSP,807,GRSP_807,Waratah2003,9,17-May-12,2012,1,0,1,alive,use,,,,11.38,11.39,11.15,11.31,,,,995,
1126,,GRSP,807,GRSP_807,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,40730,6040.2,,12.85,12.57,12.12,12.51,76306.1,26528.1,102834.2,1000,
3127,,GRSP,807,GRSP_807,Waratah2003,9,17-May-12,2012,2,1,2,alive,,,,,6.92,,,6.92,,,,,
1127,,GRSP,807,GRSP_807,Waratah2003,9,17-May-13,2013,2,1,2,alive,,22090,11825.1,,7.81,,,7.81,35576.1,20487.9,56064,,
3128,,GRSP,807,GRSP_807,Waratah2003,9,17-May-12,2012,3,2,3,alive,,,,,2.89,,,2.89,,,,,
1128,,GRSP,807,GRSP_807,Waratah2003,9,17-May-13,2013,3,2,3,alive,,2380.9,1793,,3.18,,,3.18,2486.1,2110.2,4596.3,,
3129,,GRSP,807,GRSP_807,Waratah2003,9,17-May-12,2012,4,3,4,alive,,,,,,,,,,,,,
1129,,GRSP,807,GRSP_807,Waratah2003,9,17-May-13,2013,4,3,4,alive,,105.2,317.2,,1.15,,,1.15,105.2,317.2,422.4,,
3130,,GRSP,807,GRSP_807,Waratah2003,9,17-May-12,2012,1.1.2,2,13,alive,,,,,5.23,,,5.23,,,,,
1130,,GRSP,807,GRSP_807,Waratah2003,9,17-May-13,2013,1.1.2,2,13,alive,,11000,6552.6,,5.79,,,5.79,11000,6552.6,17552.6,,
1131,,GRSP,807,GRSP_807,Waratah2003,9,17-May-13,2013,shed,,,alive,,5098.3,,,,,,,,,,,
3132,,HATE,801,HATE_801,Waratah2003,9,17-May-14,2012,1,0,1,alive,use,,,,12.32,12.46,11.77,12.18,,,,1245,
1132,,HATE,801,HATE_801,Waratah2003,9,16-May-13,2013,1,0,1,alive,use,34930,1385,,14.07,13.87,13.9,13.95,61816.7,56190.2,118006.9,1320,
3133,,HATE,801,HATE_801,Waratah2003,9,17-May-14,2012,2,1,2,alive,,,,,6.7,,,6.7,,,,,
1133,,HATE,801,HATE_801,Waratah2003,9,16-May-13,2013,2,1,2,alive,,14860,28070,,8.53,,,8.53,26886.7,54805.2,81691.9,,
3134,,HATE,801,HATE_801,Waratah2003,9,17-May-14,2012,3,2,3,alive,,,,,5.13,,,5.13,,,,,
1134,,HATE,801,HATE_801,Waratah2003,9,16-May-13,2013,3,2,3,alive,,11650,25880,,6.5,,,6.5,12026.7,26735.2,38761.9,,
3135,,HATE,801,HATE_801,Waratah2003,9,17-May-14,2012,4,3,4,alive,,,,,,,,,,,,,
1135,,HATE,801,HATE_801,Waratah2003,9,16-May-13,2013,4,3,4,alive,,376.7,855.2,,1.7,,,1.7,376.7,855.2,1231.9,,
1136,,HATE,801,HATE_801,Waratah2003,9,16-May-13,2013,shed,,,alive,,187.7,,,,,,,,,,,
3137,,HATE,802,HATE_802,Waratah2003,9,17-May-14,2012,1,0,1,alive,use,,,,16.26,16.12,15.97,16.12,,,,855,
1137,,HATE,802,HATE_802,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,127400,115100,,21.66,21.18,21.45,21.43,186879.8,186023.6,372903.4,1320,
3138,,HATE,802,HATE_802,Waratah2003,9,17-May-14,2012,1.2,1,9,alive,,,,,2.61,,,2.61,,,,,
1138,,HATE,802,HATE_802,Waratah2003,9,17-May-13,2013,1.2,1,9,alive,,1970.7,3178.2,,3.93,,,3.93,1970.7,3178.2,5148.9,,
3139,,HATE,802,HATE_802,Waratah2003,9,17-May-14,2012,1.3,1,10,alive,,,,,,,,,,,,,
1139,,HATE,802,HATE_802,Waratah2003,9,17-May-13,2013,1.3,1,10,alive,,1623.4,3263.8,,3.73,,,3.73,1623.4,3263.8,4887.2,,
3140,,HATE,802,HATE_802,Waratah2003,9,17-May-14,2012,2,1,2,alive,,,,,9.56,,,9.56,,,,,
1140,,HATE,802,HATE_802,Waratah2003,9,17-May-13,2013,2,1,2,alive,,52900,60410,,12,11.82,12.73,12.18,55885.7,64481.6,120367.3,,
3141,,HATE,802,HATE_802,Waratah2003,9,17-May-14,2012,3,2,3,alive,,,,,2.18,,,2.18,,,,,
1141,,HATE,802,HATE_802,Waratah2003,9,17-May-13,2013,3,2,3,alive,,2985.7,4071.6,,4.31,,,4.31,2985.7,4071.6,7057.3,,
1142,,HATE,802,HATE_802,Waratah2003,9,17-May-13,2013,shed,,,alive,,367.2,,,,,,,,,,,
3143,,HATE,803,HATE_803,Waratah2003,9,17-May-14,2012,1,0,1,alive,use,,,,11.53,11.86,11.45,11.61,,,,1115,
1143,,HATE,803,HATE_803,Waratah2003,9,16-May-13,2013,1,0,1,alive,use,48430,25800,,14.8,14.75,14.54,14.7,64967.8,56406.2,121374,1250,
3144,,HATE,803,HATE_803,Waratah2003,9,17-May-14,2012,2,1,2,alive,,,,,5.04,,,5.04,,,,,
1144,,HATE,803,HATE_803,Waratah2003,9,16-May-13,2013,2,1,2,alive,,12380,24070,,8.38,,,8.38,16537.8,30606.2,47144,,
3145,,HATE,803,HATE_803,Waratah2003,9,17-May-14,2012,3,2,3,alive,,,,,2.41,,,2.41,,,,,
1145,,HATE,803,HATE_803,Waratah2003,9,16-May-13,2013,3,2,3,alive,,3572.5,5357.6,,4.53,,,4.53,4157.8,6536.2,10694,,
3146,,HATE,803,HATE_803,Waratah2003,9,17-May-14,2012,4,3,4,alive,,,,,,,,,,,,,
1146,,HATE,803,HATE_803,Waratah2003,9,16-May-13,2013,4,3,4,alive,,585.3,1178.6,,1.75,,,1.75,585.3,1178.6,1763.9,,
3147,,HATE,804,HATE_804,Waratah2003,9,17-May-14,2012,1,0,1,alive,use,,,,13.82,14.05,13.66,13.84,,,,1110,
1147,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,76050,38830,,17.14,17.31,17.35,17.27,118404.1,95953.4,214357.5,1220,
3148,,HATE,804,HATE_804,Waratah2003,9,17-May-14,2012,2,1,2,alive,,,,,7.78,,,7.78,,,,,
1148,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,2,1,2,alive,,29210,31700,,10.16,,,10.16,42354.1,57123.4,99477.5,,
3149,,HATE,804,HATE_804,Waratah2003,9,17-May-14,2012,3,2,3,alive,,,,,3.37,,,3.37,,,,,
1149,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,3,2,3,alive,,7520,16150,,6.44,,,6.44,7795.1,16774.2,24569.3,,
3150,,HATE,804,HATE_804,Waratah2003,9,17-May-14,2012,4,3,4,alive,,,,,,,,,,,,,
1150,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,4,3,4,alive,,275.1,624.2,,1.91,,,1.91,275.1,624.2,899.3,,
3151,,HATE,804,HATE_804,Waratah2003,9,17-May-14,2012,1.1.2,2,13,alive,,,,,3.33,,,3.33,,,,,
1151,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,1.1.2,2,13,alive,,3882.1,6396.2,,5.46,,,5.46,5349,8649.2,13998.2,,
3152,,HATE,804,HATE_804,Waratah2003,9,17-May-14,2012,1.1.2.1,13,14,alive,,,,,,,,,,,,,
1152,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,1.1.2.1,13,14,alive,,1466.9,2253,,2.95,,,2.95,1466.9,2253,3719.9,,
1153,,HATE,804,HATE_804,Waratah2003,9,17-May-13,2013,shed,,,alive,,642.9,,,,,,,,,,,
3154,,HATE,805,HATE_805,Waratah2003,9,17-May-14,2012,1,0,1,alive,use,,,,10.35,10.12,10.08,10.18,,,,980,
1154,,HATE,805,HATE_805,Waratah2003,9,16-May-13,2013,1,0,1,alive,use,26890,18647.2,,12.42,12.49,12.63,12.51,71311.8,77807.6,149119.4,1300,
3155,,HATE,805,HATE_805,Waratah2003,9,17-May-14,2012,2,1,2,alive,,,,,6.88,,,6.88,,,,,
1155,,HATE,805,HATE_805,Waratah2003,9,16-May-13,2013,2,1,2,alive,,37740,48750,,9.8,,,9.8,44421.8,59160.4,103582.2,,
3156,,HATE,805,HATE_805,Waratah2003,9,17-May-14,2012,3,2,3,alive,,,,,3.1,,,3.1,,,,,
1156,,HATE,805,HATE_805,Waratah2003,9,16-May-13,2013,3,2,3,alive,,6130,9360.8,,5.66,,,5.66,6681.8,10410.4,17092.2,,
3157,,HATE,805,HATE_805,Waratah2003,9,17-May-14,2012,4,3,4,alive,,,,,,,,,,,,,
1157,,HATE,805,HATE_805,Waratah2003,9,16-May-13,2013,4,3,4,alive,,551.8,1049.6,,1.86,,,1.86,551.8,1049.6,1601.4,,
1158,,HATE,805,HATE_805,Waratah2003,9,16-May-13,2013,shed,,,alive,,189,,,,,,,,,,,
3159,,HATE,806,HATE_806,Waratah2003,9,17-May-14,2012,1,0,1,alive,use,,,,11.97,11.95,11.96,11.96,,,,1260,
1159,,HATE,806,HATE_806,Waratah2003,9,17-May-13,2013,1,0,1,alive,use,65890,45990,,13.88,13.98,13.56,13.81,97318.2,91256.9,188575.1,1290,
3160,,HATE,806,HATE_806,Waratah2003,9,17-May-14,2012,2,1,2,alive,,,,,6.62,,,6.62,,,,,
1160,,HATE,806,HATE_806,Waratah2003,9,17-May-13,2013,2,1,2,alive,,16500,16090,,8.86,,,8.86,31428.2,45266.9,76695.1,,
3161,,HATE,806,HATE_806,Waratah2003,9,17-May-14,2012,3,2,3,alive,,,,,3.82,,,3.82,,,,,
1161,,HATE,806,HATE_806,Waratah2003,9,17-May-13,2013,3,2,3,alive,,3300,9180.1,,4.23,,,4.23,3568.2,9936.9,13505.1,,
3162,,HATE,806,HATE_806,Waratah2003,9,17-May-14,2012,4,3,4,alive,,,,,,,,,,,,,
