"","individual","species","age","site","height","diameter","total_weight","total_inv","growth_inv","repro_inv","mature","reproducing","RA","RGR","stem_area","stem_weight","leaf_weight","leaf_area","shoot_diameter_start","shoot_diameter_end","shoot_leaf_count_start","shoot_leaf_count_new","shoot_leaf_area","growth_height","growth_stem","growth_stem_diameter","growth_stem_area","growth_leaf","growth_leaf_area","shoot_growth_leaf_area","growth_shoot_length","growth_shoot_diameter","growth_shoot_area","leaf_size","LMA","LL_bd","LL_death","LL_birth","wood_density","seed_size","fruit_weight","seedpod_weight","seedcosts","costs_per_seed","propagule_inv","accessory_inv","prepollen_aborted_inv","prepollen_success_inv","prepollen_all_inv","postpollen_aborted_inv","packaging_dispersal_inv","seedset","repro_all_count","bud_count","flower_count","aborted_fruit_count","seed_count","prepollen_all_count","prop_prepollen_count","prop_accessory","prop_propagule","prop_prepollen_aborted","prop_prepollen_success","prop_prepollen_all","prop_postpollen_aborted","prop_packaging_dispersal","propagule_per_seed","accessory_per_seed","prepollen_aborted_per_seed","prepollen_success_per_seed","prepollen_all_per_seed","postpollen_aborted_per_seed","packaging_dispersal_per_seed","shoot_length_start","shoot_leaf_count_new_and_shed_count","shoot_leaf_count","prop_allocation","years_repro","maxH","prop_maxH","prop_max_weight","prop_max_repro","scaled_growth_stem_diameter","scaled_growth_shoot_diameter"
"33","BAER_007","BAER",7,"Basin2005",1120,28.43,423259.1,284232.291808053,194752.353772332,89479.938035721,TRUE,TRUE,0.314812709937084,0.616418787206724,634.809767998622,228600.5,194658.6,9110.38689547582,174,218,530.489429495476,85.3448269647484,50.5708924244281,130,114348.657013497,6.35666666666667,252.138615143572,80403.6967588342,3763.04353005464,13.7220186500799,62,44,13539.68,0.16078325,0.0213666666666667,1.54221768881317,1.7606340966261,6.21583578480502,0.5875,204.979,1846.4,1017.4,4788.70521077161,0.957195318780758,829,88650.938035721,13414.0771705969,29183.5674603175,42597.6446309144,0,46053.2934048067,0.000511247443762781,3912,0,3910,0,2,3910,0.999488752556237,0.990735353441248,0.00926464655875217,0.149911560793012,0.326146487145165,0.476058047938177,0,0.514677305503071,414.5,44325.4690178605,6707.03858529846,14591.7837301587,21298.8223154572,0,23026.6467024033,120,0,314.528363025552,0.00291662848977005,2,2790,0.401433691756272,0.158122607034375,0.279833333482007,1.73527698915338,0.274107722258274
"34","BAER_006","BAER",7,"Basin2005",880,17.2066666666667,183316.3,105136.45008458,93290.4000845802,11846.05,TRUE,TRUE,0.11267310233958,0.711115670382728,232.532345544892,88172.2,95144.1,4452.92199687988,156,265,624.944378096706,156.924359257763,94.1357306868019,145,48558.6337449477,4.35666666666667,102.845437309297,44731.7663396324,2093.53040591103,25.2308084856308,114,109,36022.865,0.16078325,0.0213666666666667,2.27377584829963,3.18221595858679,3.98245614035088,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,11846.05,6059.55,0,6059.55,0,5786.5,0,0,0,0,0,0,0,0,1,0,0.511524938692644,0,0.511524938692644,0,0.488475061307356,0,Inf,Inf,0,Inf,0,Inf,156,0,585.482198467825,0,2,2790,0.315412186379928,0.0684839410845405,0.0370465126917185,1.18930625318483,0.679039584685269
"35","BAER_003","BAER",7,"Basin2005",1050,22.2466666666667,210825.8,139118.437375243,138973.796458615,144.640916628595,TRUE,TRUE,0.00103969624269467,1.07642370287609,388.704686266025,104422.7,106403.1,4979.86427457098,184,315,769.479972149909,253.281421959899,107.763407623204,125,73319.9444386682,7.94666666666667,228.098615832881,65653.8520199466,3072.72318346084,40.7234101873339,184,131,51314.665,0.16078325,0.0213666666666667,1.60588741241961,2.18279105081987,3.03804347826087,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,144.640916628595,144.640916628595,0,144.640916628595,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Inf,Inf,0,Inf,0,0,263,0,670.240262111907,0,2,2790,0.376344086021505,0.0787610357960591,0.000452339940623503,2.16932372424838,0.816093445814406
"36","BAER_002","BAER",7,"Basin2005",810,14.64,80288.7,61181.9246719245,52287.0346719245,8894.89,TRUE,TRUE,0.145384278897681,1.05336490434973,168.33407420171,44251.3,36037.4,1686.61778471139,179,337,502.433255518277,176.19577179819,74.7615280391169,60,30724.4180776726,5.14,97.45188995509,21562.6165942519,1009.17082344393,28.3293288259714,128,158,63999.48,0.16078325,0.0213666666666667,1.6650999486743,2.35171229105314,2.8515625,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,8894.89,4343.43,0,4343.43,0,4551.46,0,0,0,0,0,0,0,0,1,0,0.488306207271816,0,0.488306207271816,0,0.511693792728184,0,Inf,Inf,0,Inf,0,Inf,188,0,464.983311626782,0,2,2790,0.290322580645161,0.02999453185862,0.0278172602071104,1.40314479143918,0.98429591174562
"37","BAER_001","BAER",7,"Basin2005",653,21.26,182486.6,134238.651709302,103944.074755693,30294.5769536086,TRUE,TRUE,0.225677005600537,0.84303654470237,354.990230918421,85380.3,97106.3,4544.75663026521,130,262,423.48442478574,96.3570627021353,54.6667517188667,23,52312.4005054786,6.22,177.331909720856,51631.6742502144,2416.45901327057,15.4926017017031,70,132,40619.04,0.16078325,0.0213666666666667,1.85724739039611,2.35480129341648,4.39494950250653,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,30294.5769536086,4685.40315352697,13712.0360634921,18397.439217019,0,11897.1377365896,0,1304,0,1304,0,0,1304,1,1,0,0.154661448506178,0.452623454174319,0.607284902680497,0,0.392715097319503,0,Inf,Inf,Inf,Inf,0,Inf,117,0,340.00277839182,0,2,2790,0.23405017921147,0.0681739788721358,0.0947411525024886,1.6979689888622,0.822323166774822
"38","BAER_803","BAER",9,"Waratah2003",990,23.87,251670,198250.612180591,101313.529207324,96937.0829732677,TRUE,TRUE,0.488962338663375,0.515109758822506,447.501730806292,151900,99770,3933.11432325887,126,204,530.081197525877,167.93659499515,49.277838820744,115,66815.8586540117,4.55,154.342127380968,34497.6705533119,1359.9607314052,26.6801568204607,122,78,20205.9,0.158870416666667,0.0253666666666667,1.1235061552236,1.36674702069476,3.15643649641215,0.5875,204.979,13512.8551626016,11598.4133333333,4788.70521077161,0.957195318780758,1914.44182926829,95022.6411439994,0,35466.9943174603,35466.9943174603,0,59555.646826539,0.00601851851851852,4320,0,4294,0,26,4294,0.993981481481481,0.980250676309331,0.0197493236906689,0,0.365876434792669,0.365876434792669,0,0.614374241516662,73.6323780487805,3654.7169670769,0,1364.11516605617,1364.11516605617,0,2290.60180102073,75,0,310.176305033152,0.00965667549880946,4,2790,0.354838709677419,0.0940197541230447,0.303154289798484,1.24208342432846,0.485918234912394
"39","BAER_802","BAER",9,"Waratah2003",1100,24.0633333333333,300749.6,141462.981732302,141462.981732302,0,FALSE,FALSE,0,0.635572814799573,454.780102852958,172722.1,128027.5,5047.07621550591,125,309,597.413788753239,220.244714747738,69.7954493311066,60,88238.1319164223,5.52666666666667,184.911001997642,53224.8498158798,2098.22009786648,34.9903696006043,160,184,62686.96,0.158870416666667,0.0253666666666667,1.22306139454671,1.57905878415379,2.7125,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,439.323133881795,0,4,2790,0.39426523297491,0.11235508183178,0,1.50869913372643,1.14626865671642
"40","BAER_801","BAER",9,"Waratah2003",1080,35.6433333333333,563483.4,454517.860981809,433266.726271065,21251.1347107438,TRUE,TRUE,0.0467553346855039,1.4649380902965,997.806906300077,326844.7,236638.7,9328.72667542707,193,302,713.122909447774,166.560065527977,36.946914510457,50,263966.911312773,16.11,698.137364391154,169299.814958292,6674.10571451874,26.461467010457,121,109,42354.675,0.158870416666667,0.0253666666666667,0.976341781001508,1.10198989872932,4.28147591793539,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,21251.1347107438,6812.7947107438,0,6812.7947107438,0,14438.34,0,0,0,0,0,0,0,0,1,0,0.320584985389016,0,0.320584985389016,0,0.679415014610985,0,Inf,Inf,0,Inf,0,Inf,146,0,232.560065527977,0,4,2790,0.387096774193548,0.210508088848163,0.0664593203451776,4.39779427822669,0.679039584685269
"41","BAER_805","BAER",9,"Waratah2003",1070,20.7933333333333,273314.7,119162.105976852,119162.105976852,0,FALSE,FALSE,0,0.572680896428851,339.576879228208,155677.2,117637.5,4637.48357424441,116,183,446.687427611581,96.3570627021353,32.5249622972256,110,73946.7978394907,4.35666666666667,127.390561085454,45215.3081373611,1782.46944036903,15.3082867002644,70,67,15725.905,0.158870416666667,0.0253666666666667,1.15573424879528,1.32031773971063,4.63575180775703,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,204.726361141658,0,4,2790,0.383512544802867,0.102105856447784,0,1.18930625318483,0.417391304347826
"42","BAER_806","BAER",9,"Waratah2003",980,22.94,225620.8,180369.637319584,119562.963229817,60806.6740897675,TRUE,TRUE,0.337122561166037,0.754871138737853,413.310756939661,134089.9,91530.9,3608.31406044678,149,217,646.932142359319,161.053947659283,40.0555790672898,80,76740.7273641209,6.11333333333333,190.935704042601,42822.2358656958,1688.13019181455,25.5867077704419,117,68,19537.08,0.158870416666667,0.0253666666666667,1.0165724034425,1.16384273529833,4.01686609835813,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,60806.6740897675,54.2403437357231,35664.3537460317,35718.5940897675,0,25088.08,0,4822,0,4822,0,0,4822,1,1,0,0.000892012999356771,0.586520382505731,0.587412395505088,0,0.412587604494912,0,Inf,Inf,Inf,Inf,0,Inf,90,0,252.127362083605,0,4,2790,0.351254480286738,0.0842882033656957,0.19016256249195,1.66885054961054,0.423621025308241
"43","BAER_804","BAER",9,"Waratah2003",1230,20.6766666666667,232132.6,54393.2954866775,54393.2954866775,0,FALSE,FALSE,0,0.266990864758359,335.776992013997,125452.9,106679.7,4205.50722733246,139,235,558.988316336518,110.122357373869,37.7509860772747,85,32553.0056813592,2.14666666666666,66.1019717715025,21840.2898053183,860.983829381799,17.4951848003021,80,96,28184.64,0.158870416666667,0.0253666666666667,1.14888011017952,1.29548553944907,5.07606565702852,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,237.621244214911,0,4,2790,0.440860215053763,0.0867209042632936,0,0.586008589939579,0.59805321219987
"44","BAER_807","BAER",9,"Waratah2003",670,11.7733333333333,46074.3,48231.9394418467,7113.62311310539,41118.3163287414,TRUE,TRUE,0.852512190149801,0.167702458302742,108.865121532657,24800.8,21273.5,838.639947437582,144,211,408.650720399421,75.7091206945349,67.1937032711028,15,4264.71594638534,0.783333333333333,14.0046528176964,2848.90716672004,112.309086730094,12.0279395502077,55,67,18671.225,0.158870416666667,0.0253666666666667,4.11664943355106,6.65411469083072,5.3976418778949,0.5875,204.979,15591.755956848,13382.7846153846,4788.70521077161,0.957195318780758,2208.97134146341,38909.3449872779,0,6164.16904761905,6164.16904761905,0,32745.1759396589,0.0476190476190476,630,0,600,0,30,600,0.952380952380952,0.946277680151039,0.0537223198489614,0,0.149912973049199,0.149912973049199,0,0.796364707101839,73.6323780487805,1296.9781662426,0,205.472301587302,205.472301587302,0,1091.5058646553,127,0,422.946604414622,0.0457989325543662,4,2790,0.240143369175627,0.017212597279737,0.12859056206371,0.21383853825435,0.417391304347826
"45","BAER_906","BAER",32,"Basin1981",2380,44.03,863080.5,289424.206488408,106464.098229187,182960.108259222,TRUE,TRUE,0.632152059701852,0.13165157576856,1522.60500234718,738236.4,124844.1,5109.58117326057,176,220,651.098437973,202.349831674484,68.1103025740383,140,101640.678027166,2.31666666666666,156.010487612949,4823.42020202102,197.411468022688,30.7220238508372,147,44,13677.84,0.151826288149619,0.0244333333333333,1.28671409403831,1.60827992707269,3.21768707482993,0.5875,204.979,60951.1595238095,50310,4788.70521077161,0.957195318780758,10641.1595238095,172318.948735412,0,17331.6935555556,17331.6935555556,371.8,154615.455179856,0.0666666666666667,1830,0,1708,0,122,1708,0.933333333333333,0.941838908901754,0.058161091098246,0,0.0947293577843738,0.0947293577843738,0.00203213696984277,0.845077414147537,87.222619047619,1412.45039947059,0,142.063061930783,142.063061930783,3.04754098360656,1267.3397965562,168,0,448.606782159609,0.0367666535322632,27,2790,0.853046594982079,0.322432615720565,0.572176714829285,0.632416102496905,0.274107722258274
"46","BAER_404","BAER",5,"Basin2007",530,8.93333333333333,26705.3,23028.7735976107,19044.7335976107,3984.04,TRUE,TRUE,0.173002699562488,1.24877612369045,62.6782640976204,13614.7,13090.6,651.273631840796,155,188,366.274190932247,61.9438260228013,27.8485793162836,40,10274.351671658,3.58333333333333,40.1982051657769,8770.38192595268,436.337409251377,8.15704691988508,45,33,8885.415,0.131684583333333,0.0201,1.47863807270123,1.68993523168674,5.91300561249516,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,3984.04,1374.54,0,1374.54,0,2609.5,0,0,0,0,0,0,0,0,1,0,0.345011596269114,0,0.345011596269114,0,0.654988403730886,0,Inf,Inf,0,Inf,0,Inf,136,0,211.479420076004,0,0,2790,0.189964157706093,0.00997665887782472,0.0124594095436297,0.978197568610323,0.205580791693705
"47","BAER_401","BAER",5,"Basin2007",510,7.09,15876.7,9664.19140879775,9664.19140879775,0,FALSE,FALSE,0,0.938287851348075,39.4804734174793,7261.6,8615.1,428.611940298507,119,183,400.570074947448,68.8264733586681,39.8788960527715,50,4734.99959380686,2.26666666666667,21.2085429385343,4929.19181499089,245.233423631388,9.06338546653897,50,64,15172.48,0.131684583333333,0.0201,1.99315068493151,2.40495867768595,5.82,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,302.83648277814,0,0,2790,0.182795698924731,0.00593127281871238,0,0.618766834097692,0.39870214146658
"48","BAER_405","BAER",5,"Basin2007",660,6.19,16452.5,10348.5243437146,10348.5243437146,0,FALSE,FALSE,0,0.991537135531637,30.093394568553,7659,8793.5,437.487562189055,174,293,575.389317278465,185.831478068404,64.31107344917,125,5149.10261310801,2.07,16.7617319837793,5199.4217306066,258.677698040129,24.4711407596552,135,119,43624.805,0.131684583333333,0.0201,1.57311435105812,2.10882176910691,3.0962962962963,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,488.372076831342,0,0,2790,0.236559139784946,0.00614638218583619,0,0.565079711727452,0.741336794289422
"49","BAER_406","BAER",5,"Basin2007",535,6.44666666666667,15399.8,7557.50284395301,7557.50284395301,0,FALSE,FALSE,0,0.674822726279583,32.6407636983625,6752.5,8647.3,430.213930348259,114,179,249.010009419471,117.005004709736,34.4408647728481,115,3592.32262723119,1.56,13.8858395288669,3965.18021672182,197.272647598101,15.4077552931163,85,65,14950.325,0.131684583333333,0.0201,1.52788513184145,2.38345444237699,2.12819964442728,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,261.540598762939,0,0,2790,0.191756272401434,0.00575311085764717,0,0.425857174055471,0.404931862426995
"50","BAER_402","BAER",5,"Basin2007",540,8.2,24922.1,12620.1735231244,12620.1735231244,0,FALSE,FALSE,0,0.705999085781363,52.8101725068444,13247,11675.1,580.850746268657,93,150,218.868185280565,105.992768972349,35.5284710288328,90,7261.09213440514,2.06333333333333,23.2331161442015,5359.08138871925,266.620964612898,13.95761361847,77,57,10873.035,0.131684583333333,0.0201,2.02547770700637,3.975,2.06493506493507,0.5875,204.979,0,0,4788.70521077161,0.957195318780758,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,269.799775565979,0,0,2790,0.193548387096774,0.00931048481833326,0,0.563259809274223,0.355094094743673
"51","BOLE_156","BOLE",2.4,"Waratah2011",495,3.63666666666667,3843.5,4055.4517619124,2598.35441802986,1457.09734388254,TRUE,TRUE,0.359293471954756,1.1271309534172,10.3871612369653,2446.2,1397.3,77.1988950276243,218,364,33,16,23.398348015873,180,1824.08319427738,1.46,6.66604073189706,774.271223752487,42.777415676933,19.7038720133668,336,146,66703.02,1.23149200083542,0.0181,0.868421052631579,1.1,2.0625,0.8575,5.76,59.6681547619048,30.9285714285714,28.7097545478866,0.799371325505672,28.7395833333333,1428.35776054921,1098.1538422275,221.199504196509,1319.35334642401,0,109.004414125201,0.00931098696461825,537,460,72,0,5,532,0.990689013035382,0.980276140469274,0.0197238595307261,0.753658529979464,0.151808322982119,0.905466852961584,0,0.0748092875076902,5.74791666666667,285.671552109841,219.630768445499,44.2399008393018,263.870669284801,0,21.8008828250401,315,0,19,0.00708665397114249,1,770,0.642857142857143,0.138240974862334,0.127743357896752,1.30514169783808,1.44659384871406
"52","BOLE_157","BOLE",2.4,"Waratah2011",688,5.46333333333333,12408.7,10525.9180153923,6185.55420831586,4340.36380707648,TRUE,TRUE,0.412350143781231,0.6901223063084,23.4425731077333,7444.2,4964.5,274.281767955801,146,287,31,8,19.7038720133668,258,4225.03877590773,1.47333333333333,10.9389558066296,1960.51543240812,108.315769746305,9.85193600668338,255,141,47926.605,1.23149200083542,0.0181,1.14814814814815,1.34782608695652,3.875,0.8575,5.76,226.738988095238,117.528571428571,28.7097545478866,0.799371325505672,109.210416666667,4231.15339040982,2916.02988078679,931.344938194452,3847.37481898124,0,383.778571428571,0.0328151986183074,579,264,296,0,19,560,0.967184801381693,0.974838418731487,0.0251615812685128,0.671839967892214,0.214577620584707,0.886417588476921,0,0.088420830254566,5.74791666666667,222.69228370578,153.475256883515,49.0181546418133,202.493411525329,0,20.1988721804511,165,2,16,0.0103753816538344,1,770,0.893506493506493,0.446309557636074,0.380518604015914,1.31706080010144,1.39705296348412
"53","BOLE_153","BOLE",2.4,"Waratah2011",722,6.59333333333333,13729.1,12279.6174133781,9046.27826870019,3233.33914467786,TRUE,TRUE,0.263309436754544,1.07561680546437,34.1428638657989,7730.1,5999,331.436464088398,123,309,31,26,45.5652040309106,317,5637.23378030234,2.55333333333333,21.3239092020911,3409.04448839785,188.344999358998,32.018792021721,457,186,63076.32,1.23149200083542,0.0181,0.939393939393939,1.55,1.19230769230769,0.8575,5.76,119.33630952381,61.8571428571428,28.7097545478866,0.799371325505672,57.4791666666667,3175.8599780112,2628.11401443376,386.998371282096,3015.11238571585,0,160.747592295345,0.0216450216450216,462,328,124,0,10,452,0.978354978354978,0.982222970095395,0.0177770299046045,0.812817306455365,0.119690002800697,0.932507309256062,0,0.0497156608393334,5.74791666666667,317.58599780112,262.811401443376,38.6998371282096,301.511238571585,0,16.0747592295345,165,0,37,0.00468085973135009,1,770,0.937662337662338,0.493801006369839,0.283466030114085,2.28250808343372,1.84292093055352
"54","BOLE_407","BOLE",5,"Basin2007",494,2.45333333333333,1672.1,881.371931574423,64.1723170449702,817.199614529452,TRUE,TRUE,0.927190423536251,0.0391341250277133,4.7271893724416,1300.9,371.2,20.2841530054645,106,112,20,7,5.037087,22,60.3946736802652,0.0433333333333334,0.165518299612883,3.777643364705,0.206428599164208,3.205419,55,6,1026.78,0.457917,0.0183,1.02564102564103,1.25,2.85714285714286,0.8575,5.76,59.6681547619048,30.9285714285714,28.7097545478866,0.799371325505672,28.7395833333333,788.460031196119,96.7759535345944,443.248701060174,540.024654594768,66.1584905660377,182.276886035313,0.0159744408945687,289,152,132,24,5,284,0.907348242811502,0.964831623972459,0.035168376027541,0.118423885442382,0.542399547404827,0.660823432847209,0.0809575645775752,0.223050626547675,5.74791666666667,157.692006239224,19.3551907069189,88.6497402120348,108.004930918954,13.2316981132075,36.4553772070626,142,0,11,0.0326077814640579,3.6,770,0.641558441558442,0.0601412082912214,0.0716436848026667,0.0387370823559248,0.0594490622759201
"55","BOLE_116","BOLE",1.4,"Waratah2011",550,2.94333333333333,2057.9,1849.61259494692,1582.67926161359,266.933333333333,TRUE,TRUE,0.144318509758522,1.46566191586678,6.80407009579103,1074.6,983.3,89.3909090909091,151,294.3333333,17,48,105.30606975,320,893.451738805803,1.43333333333333,5.01328374342851,689.227522807787,62.6570475279807,80.233196,350,143.3333333,50107.4222068188,1.67152491666667,0.011,0.653846153846154,8.5,0.354166666666667,0.8575,5.76,0,0,28.7097545478866,0.799371325505672,0,266.933333333333,266.933333333333,0,266.933333333333,0,0,0,208,208,0,0,0,208,1,1,0,1,0,1,0,0,0,Inf,Inf,0,Inf,0,0,230,0,63,0,0,770,0.714285714285714,0.0740174586104327,0.0234019782396376,1.28130349331135,1.42017204292782
"56","BOLE_115","BOLE",1.4,"Waratah2011",305,2.60666666666667,2309.9,1798.40192599922,1732.2712833257,66.1306426735218,TRUE,TRUE,0.0367718927106789,1.38602820895886,5.3365536274829,694.7,1615.2,146.836363636364,135.3333333,260.6666667,20,20,45.13117275,175,565.698267675422,1.22,3.82635513231725,1166.57301565028,106.052092331844,33.4304983333333,186,125.3333334,38961.120020724,1.67152491666667,0.011,0.869565217391304,1.53846153846154,1,0.8575,5.76,0,0,28.7097545478866,0.799371325505672,0,66.1306426735218,66.1306426735218,0,66.1306426735218,0,0,0,44,44,0,0,0,44,1,1,0,1,0,1,0,0,0,Inf,Inf,0,Inf,0,0,130,0,27,0,0,770,0.396103896103896,0.0830812613072737,0.00579765682125003,1.09059785709757,1.24182485709088
"57","BOLE_154","BOLE",2.4,"Waratah2011",640,6.7,27802.9,27073.5538935917,15667.1107886576,11406.4431049341,TRUE,TRUE,0.421313106870467,0.828981458781595,35.2565235549115,15351.8,12451.1,687.906077348066,237,394,69,13,57.8801240392648,200,9743.53411340814,2.10666666666667,18.6856345981914,5923.57667524943,327.269429571792,16.0093960108605,106,157,77767.595,1.23149200083542,0.0181,1.66265060240964,1.97142857142857,5.30769230769231,0.8575,5.76,1813.9119047619,940.228571428571,28.7097545478866,0.799371325505672,873.683333333333,10532.7597716008,7064.55938303342,1695.02518792533,8759.58457095875,0,1773.17520064205,0.193877551020408,784,200,432,0,152,632,0.806122448979592,0.92340440176698,0.0765955982330197,0.619348145433476,0.148602432180818,0.767950577614294,0,0.155453824152686,5.74791666666667,69.2944721815843,46.477364362062,11.1514814995088,57.6288458615707,0,11.6656263200135,360,0,47,0.0322707294641556,1,770,0.831168831168831,1,1,1.88321815761111,1.55558379621991
